latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
18.49436,78.91618,334.8,0.38,0.36,2019-12-10,0754,1,VIIRS,n,2.0NRT,299.7,2.7,D
18.54213,79.25761,331.1,0.39,0.36,2019-12-10,0754,1,VIIRS,l,2.0NRT,303.6,3,D
17.87147,75.10542,340.9,0.48,0.4,2019-12-10,0754,1,VIIRS,n,2.0NRT,297.9,7.9,D
18.39953,78.40274,331,0.38,0.36,2019-12-10,0754,1,VIIRS,n,2.0NRT,300.7,1,D
17.49328,73.32034,331,0.41,0.45,2019-12-10,0754,1,VIIRS,n,2.0NRT,297.7,2.6,D
18.26543,77.88604,342.9,0.39,0.36,2019-12-10,0754,1,VIIRS,n,2.0NRT,301.4,5,D
18.49967,79.56778,339.5,0.39,0.36,2019-12-10,0754,1,VIIRS,n,2.0NRT,299.4,3.9,D
18.25196,77.95192,331.7,0.39,0.36,2019-12-10,0754,1,VIIRS,n,2.0NRT,300.4,1.8,D
18.52027,79.77975,333,0.39,0.36,2019-12-10,0754,1,VIIRS,n,2.0NRT,298.8,2.3,D
18.45687,79.41379,332.6,0.39,0.36,2019-12-10,0754,1,VIIRS,n,2.0NRT,299.7,4.5,D
18.49043,79.66383,331.7,0.39,0.36,2019-12-10,0754,1,VIIRS,l,2.0NRT,304.2,3.8,D
17.87278,75.87097,347.6,0.45,0.39,2019-12-10,0754,1,VIIRS,n,2.0NRT,298.6,4.3,D
18.3688,79.34592,334.3,0.39,0.36,2019-12-10,0754,1,VIIRS,n,2.0NRT,301.3,3.1,D
18.1587,78.18429,340.2,0.39,0.36,2019-12-10,0754,1,VIIRS,n,2.0NRT,304.3,4,D
18.12507,78.16397,332.4,0.39,0.36,2019-12-10,0754,1,VIIRS,n,2.0NRT,302.8,2.2,D
18.37001,79.79259,333.4,0.39,0.36,2019-12-10,0754,1,VIIRS,n,2.0NRT,298.7,2.1,D
18.09311,78.15451,342.4,0.39,0.36,2019-12-10,0754,1,VIIRS,n,2.0NRT,303.3,6.1,D
18.05946,78.13419,333.5,0.39,0.36,2019-12-10,0754,1,VIIRS,n,2.0NRT,302.7,3.4,D
18.07294,78.22105,330.7,0.39,0.36,2019-12-10,0754,1,VIIRS,n,2.0NRT,300.8,1.7,D
18.03952,78.13799,333.2,0.39,0.36,2019-12-10,0754,1,VIIRS,n,2.0NRT,299.4,4.1,D
18.74041,83.21579,333.1,0.54,0.42,2019-12-10,0754,1,VIIRS,n,2.0NRT,301.3,5.5,D
18.64034,83.15511,338.2,0.54,0.42,2019-12-10,0754,1,VIIRS,n,2.0NRT,301.5,3.6,D
18.09676,79.50298,337.7,0.39,0.36,2019-12-10,0754,1,VIIRS,n,2.0NRT,303.7,2.1,D
16.98992,73.36311,335.2,0.42,0.45,2019-12-10,0754,1,VIIRS,n,2.0NRT,301.1,3.2,D
18.13721,80.67587,337.6,0.41,0.37,2019-12-10,0754,1,VIIRS,n,2.0NRT,300.2,2.7,D
18.11907,80.67075,339.9,0.41,0.37,2019-12-10,0754,1,VIIRS,n,2.0NRT,300.2,3.7,D
18.06204,80.73856,331.2,0.41,0.37,2019-12-10,0754,1,VIIRS,l,2.0NRT,301.7,3.4,D
29.29628,77.68727,325.7,0.4,0.37,2019-12-10,0800,1,VIIRS,n,2.0NRT,293.2,2,D
29.26844,77.61981,334.7,0.4,0.37,2019-12-10,0800,1,VIIRS,n,2.0NRT,294.1,2.9,D
34.4393,73.86337,341.3,0.39,0.36,2019-12-10,0800,1,VIIRS,n,2.0NRT,286.5,5.4,D
34.43733,73.8725,328.3,0.39,0.36,2019-12-10,0800,1,VIIRS,n,2.0NRT,284.7,4.5,D
34.43406,73.87325,328.1,0.39,0.36,2019-12-10,0800,1,VIIRS,n,2.0NRT,282,4.5,D
31.51853,75.65314,329.6,0.38,0.36,2019-12-10,0800,1,VIIRS,n,2.0NRT,291.8,2.8,D
31.38396,75.79993,332.5,0.39,0.36,2019-12-10,0800,1,VIIRS,n,2.0NRT,291.2,3.6,D
25.13111,83.34557,341.9,0.44,0.46,2019-12-10,0800,1,VIIRS,n,2.0NRT,296.9,5.4,D
25.13004,83.41246,339.9,0.44,0.46,2019-12-10,0800,1,VIIRS,n,2.0NRT,296.3,6.4,D
25.14273,83.56447,328.5,0.45,0.47,2019-12-10,0800,1,VIIRS,n,2.0NRT,296.7,2,D
25.17625,83.9498,329.6,0.48,0.48,2019-12-10,0800,1,VIIRS,n,2.0NRT,296.7,2.7,D
25.17677,83.95457,329.5,0.48,0.48,2019-12-10,0800,1,VIIRS,n,2.0NRT,295.2,2.7,D
25.09761,83.55195,334.1,0.45,0.47,2019-12-10,0800,1,VIIRS,n,2.0NRT,297.1,4,D
25.13592,83.94992,329.3,0.48,0.48,2019-12-10,0800,1,VIIRS,n,2.0NRT,295.8,2.1,D
25.10835,83.90053,334,0.47,0.48,2019-12-10,0800,1,VIIRS,n,2.0NRT,296.5,2.2,D
25.06113,83.70376,337.7,0.46,0.47,2019-12-10,0800,1,VIIRS,n,2.0NRT,296.6,4,D
25.05999,83.70391,340.4,0.46,0.47,2019-12-10,0800,1,VIIRS,n,2.0NRT,297.1,3.3,D
24.55875,79.74893,333,0.43,0.38,2019-12-10,0800,1,VIIRS,n,2.0NRT,304,3.1,D
25.04619,83.86044,340.9,0.47,0.48,2019-12-10,0800,1,VIIRS,n,2.0NRT,296.4,5.4,D
25.05128,83.90737,329.8,0.47,0.48,2019-12-10,0800,1,VIIRS,n,2.0NRT,295.4,4,D
25.045,83.93206,335.5,0.48,0.48,2019-12-10,0800,1,VIIRS,n,2.0NRT,294,4.7,D
25.0155,83.7002,328,0.46,0.47,2019-12-10,0800,1,VIIRS,n,2.0NRT,296.4,2.4,D
25.04567,83.98004,333.5,0.48,0.48,2019-12-10,0800,1,VIIRS,n,2.0NRT,294.2,4.7,D
25.59263,90.83366,367,0.66,0.73,2019-12-10,0800,1,VIIRS,h,2.0NRT,290.2,15.7,D
24.99699,84.07341,334.5,0.49,0.48,2019-12-10,0800,1,VIIRS,n,2.0NRT,297.2,4.5,D
24.99748,84.07823,338.3,0.49,0.48,2019-12-10,0800,1,VIIRS,n,2.0NRT,296.1,6,D
24.99836,84.07571,343.5,0.48,0.48,2019-12-10,0800,1,VIIRS,n,2.0NRT,297.4,7.7,D
25.13498,85.93151,341.2,0.32,0.54,2019-12-10,0800,1,VIIRS,n,2.0NRT,295.2,2.6,D
25.07232,85.96259,327.3,0.32,0.54,2019-12-10,0800,1,VIIRS,n,2.0NRT,295.1,1.2,D
25.47266,84.05678,339.3,0.49,0.49,2019-12-10,0800,1,VIIRS,n,2.0NRT,295.6,3.2,D
25.36392,83.44513,339.9,0.45,0.47,2019-12-10,0800,1,VIIRS,n,2.0NRT,295.4,5.9,D
25.20151,84.02676,328.1,0.48,0.48,2019-12-10,0800,1,VIIRS,n,2.0NRT,295,3.9,D
25.19857,83.99786,340.4,0.48,0.48,2019-12-10,0800,1,VIIRS,n,2.0NRT,296,4.3,D
25.13064,83.34709,340.7,0.44,0.46,2019-12-10,0800,1,VIIRS,n,2.0NRT,296.3,3.7,D
25.18544,83.74148,339.5,0.47,0.47,2019-12-10,0800,1,VIIRS,n,2.0NRT,297.6,6.7,D
25.15427,83.44679,329.8,0.45,0.47,2019-12-10,0800,1,VIIRS,n,2.0NRT,295.8,1.6,D
29.60748,75.67234,330.5,0.38,0.36,2019-12-10,0800,1,VIIRS,n,2.0NRT,303.4,10,D
29.67225,76.03239,334.3,0.38,0.36,2019-12-10,0800,1,VIIRS,n,2.0NRT,297.5,3.9,D
29.48783,74.84103,345.1,0.39,0.36,2019-12-10,0800,1,VIIRS,n,2.0NRT,300.5,5.6,D
29.94327,77.89764,331.5,0.41,0.37,2019-12-10,0800,1,VIIRS,n,2.0NRT,295,3,D
29.48492,74.77988,345.6,0.39,0.36,2019-12-10,0800,1,VIIRS,n,2.0NRT,299,6.3,D
29.33799,73.87834,337.1,0.41,0.37,2019-12-10,0800,1,VIIRS,n,2.0NRT,297.2,3.6,D
29.83986,77.10748,326.6,0.4,0.37,2019-12-10,0800,1,VIIRS,n,2.0NRT,294.3,2,D
29.85684,77.15446,327.2,0.4,0.37,2019-12-10,0800,1,VIIRS,n,2.0NRT,292.1,1.4,D
29.37328,73.99998,331.3,0.4,0.37,2019-12-10,0800,1,VIIRS,n,2.0NRT,298.4,2.2,D
29.84944,76.89413,330.2,0.39,0.36,2019-12-10,0800,1,VIIRS,n,2.0NRT,295.5,2.7,D
29.88889,77.12392,330.3,0.4,0.37,2019-12-10,0800,1,VIIRS,n,2.0NRT,293.5,2.6,D
29.56221,74.56123,333.2,0.39,0.36,2019-12-10,0800,1,VIIRS,n,2.0NRT,296.9,2.9,D
25.12568,83.14221,337.8,0.43,0.46,2019-12-10,0800,1,VIIRS,n,2.0NRT,296.6,4,D
24.05752,75.34748,338.2,0.41,0.37,2019-12-10,0800,1,VIIRS,n,2.0NRT,303.7,3.3,D
24.05686,75.34351,346.1,0.41,0.37,2019-12-10,0800,1,VIIRS,n,2.0NRT,304.5,4.9,D
25.19564,83.7543,328.2,0.47,0.47,2019-12-10,0800,1,VIIRS,n,2.0NRT,297.6,2.9,D
25.24533,84.18958,348.5,0.5,0.49,2019-12-10,0800,1,VIIRS,n,2.0NRT,296.4,8,D
25.23022,84.04279,340.5,0.49,0.48,2019-12-10,0800,1,VIIRS,n,2.0NRT,295,6.6,D
24.06427,75.34615,337.3,0.41,0.37,2019-12-10,0800,1,VIIRS,n,2.0NRT,301.7,5.8,D
25.17285,83.45792,334.1,0.45,0.47,2019-12-10,0800,1,VIIRS,n,2.0NRT,296.6,2.7,D
25.16902,83.42245,331.7,0.44,0.46,2019-12-10,0800,1,VIIRS,n,2.0NRT,296.6,4.7,D
25.16804,83.37337,333.4,0.44,0.46,2019-12-10,0800,1,VIIRS,n,2.0NRT,295.8,2.8,D
25.17178,83.32847,338.6,0.44,0.46,2019-12-10,0800,1,VIIRS,n,2.0NRT,296.1,3.2,D
25.0267,82.0543,329.2,0.55,0.43,2019-12-10,0800,1,VIIRS,n,2.0NRT,296.6,3.3,D
25.2454,83.97265,335.3,0.48,0.48,2019-12-10,0800,1,VIIRS,n,2.0NRT,297.1,3.8,D
25.20805,83.62225,329.7,0.46,0.47,2019-12-10,0800,1,VIIRS,n,2.0NRT,295.5,2.3,D
25.00039,81.73515,333.8,0.53,0.42,2019-12-10,0800,1,VIIRS,n,2.0NRT,297.8,3.4,D
25.25769,83.96143,329.5,0.48,0.48,2019-12-10,0800,1,VIIRS,n,2.0NRT,295,2.1,D
25.25515,83.93755,335.7,0.48,0.48,2019-12-10,0800,1,VIIRS,n,2.0NRT,296,4.9,D
25.24202,83.81466,339.3,0.47,0.48,2019-12-10,0800,1,VIIRS,n,2.0NRT,296.1,3.8,D
25.27289,84.06211,327.8,0.49,0.48,2019-12-10,0800,1,VIIRS,n,2.0NRT,296.4,2.7,D
25.24037,83.75809,328.3,0.47,0.48,2019-12-10,0800,1,VIIRS,n,2.0NRT,296,2.9,D
25.26247,83.92213,330.9,0.48,0.48,2019-12-10,0800,1,VIIRS,n,2.0NRT,296,3.5,D
25.25687,83.86998,336.1,0.47,0.48,2019-12-10,0800,1,VIIRS,n,2.0NRT,295.5,8.5,D
25.25114,83.7756,337.2,0.47,0.48,2019-12-10,0800,1,VIIRS,n,2.0NRT,296.4,3,D
25.24292,83.65956,339.8,0.46,0.47,2019-12-10,0800,1,VIIRS,n,2.0NRT,297.2,8.5,D
25.24726,83.659,335.4,0.46,0.47,2019-12-10,0800,1,VIIRS,n,2.0NRT,296.7,4,D
25.31018,84.15672,342.4,0.49,0.49,2019-12-10,0800,1,VIIRS,n,2.0NRT,295.4,5,D
25.31964,84.07615,341.5,0.49,0.49,2019-12-10,0800,1,VIIRS,n,2.0NRT,295.9,5.6,D
25.30771,83.93265,328.4,0.48,0.48,2019-12-10,0800,1,VIIRS,n,2.0NRT,295.9,1.8,D
25.29354,83.75282,341.1,0.47,0.48,2019-12-10,0800,1,VIIRS,n,2.0NRT,297.2,6.9,D
25.33247,84.08625,339.1,0.49,0.49,2019-12-10,0800,1,VIIRS,n,2.0NRT,297.5,6.4,D
25.30672,83.83659,344.2,0.47,0.48,2019-12-10,0800,1,VIIRS,n,2.0NRT,296.5,6.9,D
25.32935,83.92511,344.7,0.48,0.48,2019-12-10,0800,1,VIIRS,n,2.0NRT,296.5,6.1,D
25.32185,83.81087,330.3,0.47,0.48,2019-12-10,0800,1,VIIRS,n,2.0NRT,295.7,2.8,D
25.31882,83.74022,335.8,0.47,0.48,2019-12-10,0800,1,VIIRS,n,2.0NRT,295.6,4.1,D
25.33064,83.80978,335.3,0.47,0.48,2019-12-10,0800,1,VIIRS,n,2.0NRT,294.7,3.6,D
25.29045,83.43479,334.5,0.45,0.47,2019-12-10,0800,1,VIIRS,n,2.0NRT,295.1,2.3,D
25.35339,83.89799,333.5,0.48,0.48,2019-12-10,0800,1,VIIRS,n,2.0NRT,294.4,4.4,D
25.35289,83.89324,340,0.48,0.48,2019-12-10,0800,1,VIIRS,n,2.0NRT,295.8,4.4,D
25.32172,83.52168,344.3,0.45,0.47,2019-12-10,0800,1,VIIRS,n,2.0NRT,294,8.1,D
25.32122,83.51717,340.7,0.45,0.47,2019-12-10,0800,1,VIIRS,n,2.0NRT,295.9,9.4,D
25.43747,84.3929,337,0.51,0.5,2019-12-10,0800,1,VIIRS,n,2.0NRT,295.4,6.2,D
25.43693,84.38779,341.5,0.51,0.5,2019-12-10,0800,1,VIIRS,n,2.0NRT,295.7,6.1,D
25.39238,83.92702,330.9,0.48,0.48,2019-12-10,0800,1,VIIRS,n,2.0NRT,295.6,4.1,D
25.13083,81.63359,329.9,0.53,0.42,2019-12-10,0800,1,VIIRS,n,2.0NRT,297.1,2.9,D
25.41986,84.05585,350.9,0.49,0.49,2019-12-10,0800,1,VIIRS,n,2.0NRT,295.9,7.4,D
25.42085,83.98197,339.9,0.48,0.48,2019-12-10,0800,1,VIIRS,n,2.0NRT,295,7.5,D
25.418,84.05359,336.5,0.49,0.49,2019-12-10,0800,1,VIIRS,n,2.0NRT,295.1,6,D
25.36052,83.49563,328.2,0.45,0.47,2019-12-10,0800,1,VIIRS,n,2.0NRT,295.3,3.8,D
25.42001,83.98443,339,0.48,0.48,2019-12-10,0800,1,VIIRS,n,2.0NRT,295.3,5.1,D
25.36962,83.49903,339.2,0.45,0.47,2019-12-10,0800,1,VIIRS,n,2.0NRT,295.2,3.7,D
25.46287,83.92062,334.1,0.48,0.48,2019-12-10,0800,1,VIIRS,n,2.0NRT,295.7,4.5,D
25.48351,84.03072,336,0.49,0.48,2019-12-10,0800,1,VIIRS,n,2.0NRT,295.3,4.8,D
25.52946,83.99556,332,0.49,0.48,2019-12-10,0800,1,VIIRS,n,2.0NRT,295.6,3.4,D
25.48476,83.66156,339.2,0.46,0.47,2019-12-10,0800,1,VIIRS,n,2.0NRT,294.9,4.2,D
25.52815,83.99746,334.7,0.49,0.48,2019-12-10,0800,1,VIIRS,n,2.0NRT,296,3.6,D
24.80037,76.91358,335.7,0.38,0.36,2019-12-10,0800,1,VIIRS,n,2.0NRT,299.8,2.5,D
25.41908,80.50169,331,0.47,0.4,2019-12-10,0800,1,VIIRS,n,2.0NRT,297.7,3.1,D
25.55485,81.23414,331.9,0.51,0.41,2019-12-10,0800,1,VIIRS,n,2.0NRT,298.3,3.3,D
25.51684,80.47923,332.9,0.47,0.4,2019-12-10,0800,1,VIIRS,n,2.0NRT,298.1,3.8,D
25.74548,80.90611,334.6,0.49,0.41,2019-12-10,0800,1,VIIRS,n,2.0NRT,299.4,3.9,D
25.74858,80.90065,340.4,0.49,0.4,2019-12-10,0800,1,VIIRS,n,2.0NRT,297.1,3.9,D
25.7523,80.90009,337.2,0.49,0.4,2019-12-10,0800,1,VIIRS,n,2.0NRT,297.2,8.2,D
25.75663,80.90444,343,0.49,0.41,2019-12-10,0800,1,VIIRS,n,2.0NRT,298.8,8.2,D
26.66613,90.90621,329.3,0.68,0.74,2019-12-10,0800,1,VIIRS,n,2.0NRT,290.2,10.5,D
25.75921,80.83429,331.9,0.49,0.4,2019-12-10,0800,1,VIIRS,n,2.0NRT,298.5,2.7,D
25.937,82.20588,329.9,0.39,0.44,2019-12-10,0800,1,VIIRS,n,2.0NRT,296.6,2.6,D
25.61881,78.59109,342.8,0.4,0.37,2019-12-10,0800,1,VIIRS,n,2.0NRT,300,4.7,D
25.69954,78.95014,331.4,0.41,0.37,2019-12-10,0800,1,VIIRS,n,2.0NRT,297.2,2.7,D
26.80739,88.54924,340.6,0.48,0.65,2019-12-10,0800,1,VIIRS,n,2.0NRT,293.4,4.6,D
25.78367,78.40417,334.1,0.4,0.37,2019-12-10,0800,1,VIIRS,n,2.0NRT,300.7,7.2,D
25.83702,78.23348,331.9,0.4,0.37,2019-12-10,0800,1,VIIRS,n,2.0NRT,298.8,3.1,D
24.99986,72.7963,332.2,0.5,0.41,2019-12-10,0800,1,VIIRS,l,2.0NRT,302.4,2.6,D
25.00269,72.79057,335,0.5,0.41,2019-12-10,0800,1,VIIRS,n,2.0NRT,305.8,4.6,D
25.99064,78.98304,328.8,0.42,0.37,2019-12-10,0800,1,VIIRS,n,2.0NRT,297.7,1.8,D
25.85251,77.96589,329.3,0.39,0.36,2019-12-10,0800,1,VIIRS,l,2.0NRT,300.9,3.4,D
25.67203,76.74478,347.9,0.38,0.36,2019-12-10,0800,1,VIIRS,n,2.0NRT,303.5,13.4,D
25.67474,76.74038,349.1,0.38,0.36,2019-12-10,0800,1,VIIRS,n,2.0NRT,302.2,4.6,D
26.49457,82.53065,329.7,0.41,0.45,2019-12-10,0800,1,VIIRS,n,2.0NRT,298,2.7,D
26.79619,83.96485,329.6,0.5,0.49,2019-12-10,0800,1,VIIRS,n,2.0NRT,295.1,3.7,D
26.79735,83.96183,331.2,0.5,0.49,2019-12-10,0800,1,VIIRS,n,2.0NRT,295,3.7,D
26.28906,79.30929,335.7,0.43,0.38,2019-12-10,0800,1,VIIRS,n,2.0NRT,304.1,13.4,D
26.29506,79.19527,328.3,0.42,0.38,2019-12-10,0800,1,VIIRS,n,2.0NRT,297.5,1.7,D
26.4334,79.61063,329.6,0.44,0.38,2019-12-10,0800,1,VIIRS,n,2.0NRT,295.7,2.2,D
26.34108,78.33095,330.1,0.4,0.37,2019-12-10,0800,1,VIIRS,n,2.0NRT,297.3,3.3,D
26.8264,81.95563,337.7,0.38,0.43,2019-12-10,0800,1,VIIRS,n,2.0NRT,294.9,2.7,D
26.89474,82.34486,328.9,0.4,0.45,2019-12-10,0800,1,VIIRS,n,2.0NRT,295.3,1.9,D
27.16032,84.78421,326.7,0.57,0.52,2019-12-10,0800,1,VIIRS,n,2.0NRT,295.7,2.9,D
27.05441,83.58324,340.3,0.48,0.48,2019-12-10,0800,1,VIIRS,n,2.0NRT,298.3,9.9,D
25.55934,72.95522,332.9,0.48,0.4,2019-12-10,0800,1,VIIRS,n,2.0NRT,304.3,3.3,D
26.94472,81.63014,329.3,0.55,0.43,2019-12-10,0800,1,VIIRS,n,2.0NRT,294,2.5,D
27.27521,84.01192,328.9,0.51,0.5,2019-12-10,0800,1,VIIRS,n,2.0NRT,294.9,3.7,D
27.13556,82.58279,339.6,0.42,0.45,2019-12-10,0800,1,VIIRS,n,2.0NRT,297.8,3,D
27.29501,84.02527,339,0.51,0.5,2019-12-10,0800,1,VIIRS,n,2.0NRT,297.5,6.6,D
27.09525,80.1888,332.6,0.47,0.4,2019-12-10,0800,1,VIIRS,n,2.0NRT,295.7,4.3,D
27.33603,81.89252,328.8,0.39,0.44,2019-12-10,0800,1,VIIRS,n,2.0NRT,297.1,2.4,D
27.45301,81.11739,327.8,0.53,0.42,2019-12-10,0800,1,VIIRS,n,2.0NRT,297,1.8,D
27.57348,81.18973,327.6,0.53,0.42,2019-12-10,0800,1,VIIRS,n,2.0NRT,296,2.9,D
27.55307,80.27734,330.4,0.48,0.4,2019-12-10,0800,1,VIIRS,n,2.0NRT,295.1,2.6,D
27.61753,80.53699,336.3,0.5,0.41,2019-12-10,0800,1,VIIRS,n,2.0NRT,297.6,9.9,D
27.68089,80.58898,327.7,0.5,0.41,2019-12-10,0800,1,VIIRS,n,2.0NRT,297,2.3,D
27.75501,80.98693,327.5,0.52,0.42,2019-12-10,0800,1,VIIRS,n,2.0NRT,295.4,3.9,D
27.74963,80.74237,329.5,0.51,0.41,2019-12-10,0800,1,VIIRS,n,2.0NRT,296.5,3.7,D
27.77364,80.68633,328.5,0.51,0.41,2019-12-10,0800,1,VIIRS,n,2.0NRT,295.7,2.9,D
28.0418,80.7723,332.7,0.51,0.41,2019-12-10,0800,1,VIIRS,n,2.0NRT,296.6,4.2,D
27.94862,79.66274,332.2,0.46,0.39,2019-12-10,0800,1,VIIRS,n,2.0NRT,295.7,2.4,D
28.0263,79.64086,331.1,0.46,0.39,2019-12-10,0800,1,VIIRS,n,2.0NRT,296.8,2.4,D
28.02467,79.6426,330.6,0.46,0.39,2019-12-10,0800,1,VIIRS,n,2.0NRT,295.8,3.9,D
28.07735,79.85911,329,0.47,0.4,2019-12-10,0800,1,VIIRS,n,2.0NRT,294.7,1.4,D
27.87283,78.21369,328.2,0.41,0.37,2019-12-10,0800,1,VIIRS,n,2.0NRT,294.5,2,D
28.0264,79.06592,331.8,0.43,0.38,2019-12-10,0800,1,VIIRS,n,2.0NRT,298.2,3.6,D
28.19021,80.28729,332.5,0.49,0.4,2019-12-10,0800,1,VIIRS,n,2.0NRT,295.7,2.9,D
28.02745,78.71225,338.4,0.42,0.38,2019-12-10,0800,1,VIIRS,n,2.0NRT,295,4.1,D
28.33127,80.68465,331.7,0.51,0.41,2019-12-10,0800,1,VIIRS,n,2.0NRT,295.5,2.9,D
25.13291,83.40919,339.6,0.44,0.46,2019-12-10,0800,1,VIIRS,n,2.0NRT,296.4,5.4,D
28.33506,80.68409,332.6,0.51,0.41,2019-12-10,0800,1,VIIRS,n,2.0NRT,295.7,4.2,D
28.35765,79.59867,330.5,0.46,0.39,2019-12-10,0800,1,VIIRS,n,2.0NRT,295.2,2.7,D
28.26352,78.16007,326.1,0.41,0.37,2019-12-10,0800,1,VIIRS,n,2.0NRT,296.5,1.6,D
28.26403,78.16053,329.9,0.41,0.37,2019-12-10,0800,1,VIIRS,n,2.0NRT,296.8,1.9,D
28.57562,80.44382,330.4,0.5,0.41,2019-12-10,0800,1,VIIRS,n,2.0NRT,298.8,12.9,D
28.50834,79.64784,330.7,0.46,0.39,2019-12-10,0800,1,VIIRS,n,2.0NRT,296.1,4.7,D
28.44088,78.87537,325.6,0.43,0.38,2019-12-10,0800,1,VIIRS,n,2.0NRT,296,1.4,D
28.36948,78.2188,327.2,0.41,0.37,2019-12-10,0800,1,VIIRS,n,2.0NRT,295.9,2.1,D
28.35367,77.97243,328.9,0.4,0.37,2019-12-10,0800,1,VIIRS,n,2.0NRT,297.2,1.5,D
28.36551,77.98299,326.1,0.41,0.37,2019-12-10,0800,1,VIIRS,n,2.0NRT,296,1,D
28.60338,78.87318,331.5,0.43,0.38,2019-12-10,0800,1,VIIRS,n,2.0NRT,296.9,1.8,D
28.61039,78.845,325.5,0.43,0.38,2019-12-10,0800,1,VIIRS,n,2.0NRT,294.1,3.3,D
28.59672,78.21956,329.9,0.41,0.37,2019-12-10,0800,1,VIIRS,n,2.0NRT,294.5,2,D
28.59634,78.21574,328,0.41,0.37,2019-12-10,0800,1,VIIRS,n,2.0NRT,295.6,2.2,D
28.58561,77.983,332.6,0.41,0.37,2019-12-10,0800,1,VIIRS,n,2.0NRT,295.7,3.3,D
28.62419,78.21519,328.9,0.41,0.37,2019-12-10,0800,1,VIIRS,n,2.0NRT,294.2,2,D
28.58157,77.87814,328.4,0.4,0.37,2019-12-10,0800,1,VIIRS,n,2.0NRT,294.4,2,D
28.76383,78.6766,332.9,0.43,0.38,2019-12-10,0800,1,VIIRS,n,2.0NRT,295.8,2.8,D
28.76556,78.67726,332.7,0.43,0.38,2019-12-10,0800,1,VIIRS,n,2.0NRT,295.1,3.1,D
28.46914,76.50448,331.9,0.38,0.36,2019-12-10,0800,1,VIIRS,l,2.0NRT,302.1,4.9,D
28.72255,78.14282,328.5,0.41,0.37,2019-12-10,0800,1,VIIRS,n,2.0NRT,294.9,2.9,D
28.81761,78.64167,333.9,0.43,0.38,2019-12-10,0800,1,VIIRS,n,2.0NRT,296.2,3.2,D
28.76743,77.91325,326.6,0.41,0.37,2019-12-10,0800,1,VIIRS,n,2.0NRT,293.8,2.3,D
28.75832,77.78917,329.7,0.4,0.37,2019-12-10,0800,1,VIIRS,n,2.0NRT,293.6,7.2,D
28.79729,77.92165,331.2,0.41,0.37,2019-12-10,0800,1,VIIRS,n,2.0NRT,293.2,1.9,D
28.76465,77.5621,344,0.4,0.37,2019-12-10,0800,1,VIIRS,n,2.0NRT,295.2,5.4,D
28.72178,77.23537,335.3,0.39,0.36,2019-12-10,0800,1,VIIRS,n,2.0NRT,296.1,5.4,D
28.8318,77.9708,329.8,0.41,0.37,2019-12-10,0800,1,VIIRS,n,2.0NRT,294.4,5.4,D
28.97761,78.73692,325.4,0.43,0.38,2019-12-10,0800,1,VIIRS,n,2.0NRT,294.3,1.2,D
28.68836,76.63223,334.7,0.39,0.36,2019-12-10,0800,1,VIIRS,n,2.0NRT,297.1,2.2,D
28.70061,76.64626,339.9,0.39,0.36,2019-12-10,0800,1,VIIRS,n,2.0NRT,297.5,3.9,D
28.97635,78.58146,329.8,0.43,0.38,2019-12-10,0800,1,VIIRS,n,2.0NRT,293.7,3.3,D
29.06703,79.0891,331.8,0.44,0.39,2019-12-10,0800,1,VIIRS,n,2.0NRT,294,2.2,D
28.99371,78.52515,328.3,0.42,0.38,2019-12-10,0800,1,VIIRS,n,2.0NRT,294,2.1,D
28.36015,74.2409,344.1,0.41,0.37,2019-12-10,0800,1,VIIRS,n,2.0NRT,303.4,9.3,D
28.36352,74.24018,335.8,0.41,0.37,2019-12-10,0800,1,VIIRS,n,2.0NRT,303.5,1.1,D
29.1006,79.15351,337.4,0.45,0.39,2019-12-10,0800,1,VIIRS,n,2.0NRT,296.2,7,D
28.85461,77.33481,329.5,0.39,0.37,2019-12-10,0800,1,VIIRS,n,2.0NRT,295.1,2.6,D
28.96076,77.96996,325.7,0.41,0.37,2019-12-10,0800,1,VIIRS,n,2.0NRT,293.7,1.6,D
28.9676,77.99438,330.3,0.41,0.37,2019-12-10,0800,1,VIIRS,n,2.0NRT,294.4,2.6,D
29.05602,78.56784,331.3,0.43,0.38,2019-12-10,0800,1,VIIRS,n,2.0NRT,294.3,3.2,D
28.93187,77.54064,325.2,0.4,0.37,2019-12-10,0800,1,VIIRS,n,2.0NRT,293.1,1.7,D
28.90986,77.36189,330.5,0.4,0.37,2019-12-10,0800,1,VIIRS,n,2.0NRT,294.4,4.6,D
28.77048,76.38377,331.7,0.38,0.36,2019-12-10,0800,1,VIIRS,n,2.0NRT,298.2,5.6,D
28.8123,76.59739,328.3,0.39,0.36,2019-12-10,0800,1,VIIRS,n,2.0NRT,296,1.4,D
29.20249,79.19019,330.7,0.45,0.39,2019-12-10,0800,1,VIIRS,n,2.0NRT,296.9,2.9,D
29.10661,78.34818,333.7,0.42,0.38,2019-12-10,0800,1,VIIRS,n,2.0NRT,296.1,5.8,D
29.03477,77.79623,336.2,0.4,0.37,2019-12-10,0800,1,VIIRS,n,2.0NRT,294.1,3.1,D
28.8639,76.44232,331.5,0.39,0.36,2019-12-10,0800,1,VIIRS,n,2.0NRT,295.2,3.5,D
