latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
28.14065,69.59621,330.8,0.46,0.39,2019-12-04,0812,1,VIIRS,n,2.0NRT,298.1,3.2,D
31.84843,71.03268,330.6,0.39,0.36,2019-12-04,0812,1,VIIRS,n,2.0NRT,297.5,8.5,D
32.35576,74.54275,332.7,0.43,0.38,2019-12-04,0812,1,VIIRS,n,2.0NRT,295.8,3.1,D
32.35289,74.54787,335.8,0.43,0.38,2019-12-04,0812,1,VIIRS,n,2.0NRT,295.6,3.8,D
31.78388,70.80165,330.4,0.39,0.36,2019-12-04,0812,1,VIIRS,n,2.0NRT,296.5,1.9,D
32.26564,74.36701,326.7,0.42,0.38,2019-12-04,0812,1,VIIRS,n,2.0NRT,297.3,1.3,D
31.75129,70.97823,343,0.39,0.36,2019-12-04,0812,1,VIIRS,n,2.0NRT,299.3,3.7,D
32.06987,73.07618,335.8,0.39,0.36,2019-12-04,0812,1,VIIRS,n,2.0NRT,300.6,3.5,D
32.12971,73.52175,341.3,0.4,0.37,2019-12-04,0812,1,VIIRS,n,2.0NRT,300.6,3.3,D
32.30723,74.83463,327,0.43,0.38,2019-12-04,0812,1,VIIRS,n,2.0NRT,295.3,2.4,D
31.75634,71.07405,338.5,0.39,0.36,2019-12-04,0812,1,VIIRS,n,2.0NRT,297.9,3.2,D
31.70384,70.78978,341.5,0.39,0.36,2019-12-04,0812,1,VIIRS,n,2.0NRT,299.6,9.6,D
32.24834,74.54781,330.6,0.42,0.38,2019-12-04,0812,1,VIIRS,n,2.0NRT,294.1,2.5,D
32.24488,74.54844,344.5,0.42,0.38,2019-12-04,0812,1,VIIRS,n,2.0NRT,296.4,3.6,D
32.24303,74.7524,341.3,0.43,0.38,2019-12-04,0812,1,VIIRS,n,2.0NRT,296.7,6.6,D
32.18279,74.31835,333,0.42,0.37,2019-12-04,0812,1,VIIRS,n,2.0NRT,298.6,3.2,D
31.6641,70.81981,330.6,0.39,0.36,2019-12-04,0812,1,VIIRS,n,2.0NRT,297.7,4.5,D
31.69833,71.05309,333.2,0.39,0.36,2019-12-04,0812,1,VIIRS,n,2.0NRT,297,4,D
32.16776,74.56982,329.6,0.42,0.38,2019-12-04,0812,1,VIIRS,n,2.0NRT,295.5,1.8,D
31.63655,70.96457,336.2,0.39,0.36,2019-12-04,0812,1,VIIRS,n,2.0NRT,297.1,2.8,D
32.1554,74.50337,342.6,0.42,0.38,2019-12-04,0812,1,VIIRS,n,2.0NRT,296.9,4.9,D
32.16391,74.62109,337.3,0.43,0.38,2019-12-04,0812,1,VIIRS,n,2.0NRT,295,2.4,D
31.84179,72.40026,330.1,0.38,0.36,2019-12-04,0812,1,VIIRS,n,2.0NRT,301.4,3,D
31.84239,72.4043,330.9,0.38,0.36,2019-12-04,0812,1,VIIRS,n,2.0NRT,298.4,2.7,D
32.12763,74.4537,325.7,0.42,0.38,2019-12-04,0812,1,VIIRS,n,2.0NRT,294.7,1.6,D
32.14482,74.6107,330.4,0.43,0.38,2019-12-04,0812,1,VIIRS,n,2.0NRT,296,1.9,D
32.12251,74.46829,337.5,0.42,0.38,2019-12-04,0812,1,VIIRS,n,2.0NRT,296.2,3.1,D
31.98843,73.50898,335.2,0.4,0.37,2019-12-04,0812,1,VIIRS,n,2.0NRT,300.3,2.8,D
32.11084,74.40681,340.4,0.42,0.38,2019-12-04,0812,1,VIIRS,n,2.0NRT,297.2,4.2,D
32.1126,74.42009,331,0.42,0.38,2019-12-04,0812,1,VIIRS,n,2.0NRT,296.5,2.9,D
32.132,74.56708,328.3,0.42,0.38,2019-12-04,0812,1,VIIRS,n,2.0NRT,295,2.5,D
32.02077,73.76669,336.5,0.4,0.37,2019-12-04,0812,1,VIIRS,n,2.0NRT,300.4,8.6,D
28.69022,70.43408,332.7,0.42,0.38,2019-12-04,0812,1,VIIRS,n,2.0NRT,298.6,5.3,D
28.72745,70.67492,341,0.41,0.37,2019-12-04,0812,1,VIIRS,n,2.0NRT,299.2,9.3,D
28.68648,70.47449,345,0.42,0.38,2019-12-04,0812,1,VIIRS,n,2.0NRT,297.7,4.6,D
28.73605,70.91379,331.4,0.41,0.37,2019-12-04,0812,1,VIIRS,n,2.0NRT,302.6,2.1,D
28.59381,70.28695,341.1,0.43,0.38,2019-12-04,0812,1,VIIRS,n,2.0NRT,297.5,11,D
28.59153,70.28645,343.3,0.43,0.38,2019-12-04,0812,1,VIIRS,n,2.0NRT,296.2,12.2,D
28.70288,71.01391,337.5,0.4,0.37,2019-12-04,0812,1,VIIRS,n,2.0NRT,308.4,21.3,D
28.57318,70.45007,333.9,0.42,0.38,2019-12-04,0812,1,VIIRS,n,2.0NRT,300.4,7.8,D
28.49174,70.10186,330.7,0.43,0.38,2019-12-04,0812,1,VIIRS,n,2.0NRT,298,3.9,D
28.38174,69.80808,331.6,0.44,0.39,2019-12-04,0812,1,VIIRS,n,2.0NRT,299.5,1.9,D
28.35486,69.80019,331.1,0.45,0.39,2019-12-04,0812,1,VIIRS,n,2.0NRT,299.2,4.3,D
28.42913,70.22693,333.2,0.43,0.38,2019-12-04,0812,1,VIIRS,n,2.0NRT,304.5,5.2,D
28.36316,69.95098,330.3,0.44,0.38,2019-12-04,0812,1,VIIRS,n,2.0NRT,298.9,4.3,D
27.92735,68.35146,329,0.52,0.42,2019-12-04,0812,1,VIIRS,n,2.0NRT,285.5,2.9,D
32.05586,72.33203,334.3,0.38,0.36,2019-12-04,0812,1,VIIRS,n,2.0NRT,299.8,2.5,D
32.12274,74.55042,329.3,0.42,0.38,2019-12-04,0812,1,VIIRS,n,2.0NRT,295.7,2.2,D
32.13156,74.61769,329.9,0.43,0.38,2019-12-04,0812,1,VIIRS,n,2.0NRT,295,2.8,D
32.09818,74.391,338.1,0.42,0.38,2019-12-04,0812,1,VIIRS,n,2.0NRT,297.2,3.4,D
32.12874,74.65046,326.7,0.43,0.38,2019-12-04,0812,1,VIIRS,n,2.0NRT,295.3,3.5,D
32.09306,74.40551,330.9,0.42,0.38,2019-12-04,0812,1,VIIRS,n,2.0NRT,296.2,3,D
32.2091,75.45631,340.4,0.46,0.39,2019-12-04,0812,1,VIIRS,n,2.0NRT,295.4,4.9,D
31.577,71.01981,343.8,0.39,0.36,2019-12-04,0812,1,VIIRS,n,2.0NRT,300.2,8.5,D
31.8742,73.01665,342.2,0.39,0.36,2019-12-04,0812,1,VIIRS,n,2.0NRT,298.5,5.6,D
32.06446,74.42886,329,0.42,0.38,2019-12-04,0812,1,VIIRS,n,2.0NRT,296.8,4.1,D
32.06504,74.43328,331.4,0.42,0.38,2019-12-04,0812,1,VIIRS,n,2.0NRT,297.2,4.4,D
32.08715,74.68562,342,0.43,0.38,2019-12-04,0812,1,VIIRS,n,2.0NRT,298.6,10.6,D
32.06285,74.51437,332.3,0.42,0.38,2019-12-04,0812,1,VIIRS,n,2.0NRT,295.8,2.6,D
32.08549,74.6846,343.1,0.43,0.38,2019-12-04,0812,1,VIIRS,n,2.0NRT,298.4,13.6,D
32.05881,74.51054,331.5,0.42,0.38,2019-12-04,0812,1,VIIRS,n,2.0NRT,295.6,2.1,D
32.09636,74.79395,326.3,0.43,0.38,2019-12-04,0812,1,VIIRS,n,2.0NRT,297.9,1.3,D
32.09814,74.80761,331.2,0.43,0.38,2019-12-04,0812,1,VIIRS,n,2.0NRT,297.1,3.2,D
32.07418,74.76069,326.6,0.43,0.38,2019-12-04,0812,1,VIIRS,n,2.0NRT,295.9,1.5,D
32.05291,74.62598,334.8,0.43,0.38,2019-12-04,0812,1,VIIRS,n,2.0NRT,296,6.4,D
32.05959,74.73083,326.2,0.43,0.38,2019-12-04,0812,1,VIIRS,n,2.0NRT,295.6,3.4,D
31.78225,72.77851,330.6,0.39,0.36,2019-12-04,0812,1,VIIRS,n,2.0NRT,296.5,5,D
32.03199,74.57473,325.5,0.42,0.38,2019-12-04,0812,1,VIIRS,l,2.0NRT,296,1.8,D
31.78073,72.79136,335.1,0.39,0.36,2019-12-04,0812,1,VIIRS,n,2.0NRT,298.1,10,D
32.02501,74.54857,328.1,0.42,0.38,2019-12-04,0812,1,VIIRS,n,2.0NRT,295.6,1.5,D
31.77742,72.79202,334.9,0.39,0.36,2019-12-04,0812,1,VIIRS,n,2.0NRT,299,4.8,D
31.78395,72.83672,343.8,0.39,0.36,2019-12-04,0812,1,VIIRS,n,2.0NRT,297.9,6.6,D
32.01392,74.49136,336,0.42,0.38,2019-12-04,0812,1,VIIRS,n,2.0NRT,296.3,4,D
31.68967,72.2235,332.9,0.38,0.36,2019-12-04,0812,1,VIIRS,n,2.0NRT,302.7,1.8,D
32.0041,74.47042,330.4,0.42,0.38,2019-12-04,0812,1,VIIRS,n,2.0NRT,295.6,1.9,D
32.01817,74.57722,337.8,0.42,0.38,2019-12-04,0812,1,VIIRS,n,2.0NRT,297.7,6.4,D
32.02945,74.71772,331.2,0.43,0.38,2019-12-04,0812,1,VIIRS,n,2.0NRT,296.1,2.6,D
31.51022,71.19772,332.7,0.39,0.36,2019-12-04,0812,1,VIIRS,n,2.0NRT,301.7,6.2,D
31.96655,74.34624,329.6,0.42,0.37,2019-12-04,0812,1,VIIRS,n,2.0NRT,295.8,1.8,D
32.00037,74.60331,329.6,0.42,0.38,2019-12-04,0812,1,VIIRS,n,2.0NRT,296,1.7,D
31.74533,72.78172,334.6,0.39,0.36,2019-12-04,0812,1,VIIRS,n,2.0NRT,297.7,3.3,D
31.99112,74.58666,332.7,0.42,0.38,2019-12-04,0812,1,VIIRS,n,2.0NRT,297.4,2.2,D
31.83855,73.50701,344.7,0.4,0.37,2019-12-04,0812,1,VIIRS,n,2.0NRT,304.8,7.4,D
31.98131,74.56558,329.4,0.42,0.38,2019-12-04,0812,1,VIIRS,n,2.0NRT,295.3,3.6,D
31.97785,74.56621,342.4,0.42,0.38,2019-12-04,0812,1,VIIRS,n,2.0NRT,298.1,3.6,D
31.95878,74.47411,327.2,0.42,0.38,2019-12-04,0812,1,VIIRS,n,2.0NRT,295.2,1.6,D
31.93687,74.36066,330.8,0.42,0.37,2019-12-04,0812,1,VIIRS,n,2.0NRT,298.1,2.1,D
31.9467,74.43555,337.3,0.42,0.38,2019-12-04,0812,1,VIIRS,n,2.0NRT,296.4,3.1,D
31.94726,74.43391,326.8,0.42,0.38,2019-12-04,0812,1,VIIRS,n,2.0NRT,296.2,3.5,D
31.93435,74.36415,327.9,0.42,0.37,2019-12-04,0812,1,VIIRS,n,2.0NRT,296,3.2,D
31.92134,74.39802,330.5,0.42,0.37,2019-12-04,0812,1,VIIRS,n,2.0NRT,297.1,1.9,D
31.40723,70.93752,344.2,0.39,0.36,2019-12-04,0812,1,VIIRS,n,2.0NRT,298.6,5.6,D
31.75885,73.27435,329,0.39,0.36,2019-12-04,0812,1,VIIRS,n,2.0NRT,301.1,2,D
31.9239,74.4698,331.5,0.42,0.38,2019-12-04,0812,1,VIIRS,n,2.0NRT,297.2,2.5,D
31.91703,74.47105,344.8,0.42,0.38,2019-12-04,0812,1,VIIRS,n,2.0NRT,299.2,10.7,D
31.91762,74.47547,330.8,0.42,0.38,2019-12-04,0812,1,VIIRS,n,2.0NRT,296.7,3.5,D
31.91821,74.4799,332.3,0.42,0.38,2019-12-04,0812,1,VIIRS,n,2.0NRT,296.9,3.5,D
31.87925,74.29353,333.5,0.41,0.37,2019-12-04,0812,1,VIIRS,n,2.0NRT,297.5,3.1,D
31.38207,70.95151,331,0.39,0.36,2019-12-04,0812,1,VIIRS,n,2.0NRT,297.2,2.1,D
31.86974,74.35348,331.9,0.42,0.37,2019-12-04,0812,1,VIIRS,n,2.0NRT,296.2,2.6,D
31.78705,73.86971,333.9,0.4,0.37,2019-12-04,0812,1,VIIRS,n,2.0NRT,299.9,6,D
31.82856,74.30728,326.6,0.41,0.37,2019-12-04,0812,1,VIIRS,n,2.0NRT,298,1.2,D
31.50762,72.18948,332.4,0.38,0.36,2019-12-04,0812,1,VIIRS,n,2.0NRT,298.3,2.5,D
31.558,72.54771,331.5,0.39,0.36,2019-12-04,0812,1,VIIRS,n,2.0NRT,298.7,1.3,D
31.72391,73.74642,330.9,0.4,0.37,2019-12-04,0812,1,VIIRS,n,2.0NRT,299.5,2,D
31.596,72.89787,331.9,0.39,0.36,2019-12-04,0812,1,VIIRS,n,2.0NRT,298.1,1.6,D
31.67365,73.58398,331.3,0.4,0.37,2019-12-04,0812,1,VIIRS,n,2.0NRT,298.3,2.4,D
31.75658,74.36858,338.7,0.42,0.37,2019-12-04,0812,1,VIIRS,n,2.0NRT,297.3,3.3,D
31.43557,72.18368,332.3,0.38,0.36,2019-12-04,0812,1,VIIRS,n,2.0NRT,300.4,3,D
31.44534,72.29325,346.1,0.38,0.36,2019-12-04,0812,1,VIIRS,n,2.0NRT,302.4,6.9,D
31.46791,72.46652,329.9,0.38,0.36,2019-12-04,0812,1,VIIRS,n,2.0NRT,298.3,2.1,D
31.17395,70.82293,332.8,0.39,0.37,2019-12-04,0812,1,VIIRS,n,2.0NRT,300.8,3.3,D
31.17853,70.97843,330.9,0.39,0.36,2019-12-04,0812,1,VIIRS,l,2.0NRT,304.7,16.3,D
31.5518,73.86056,337.1,0.4,0.37,2019-12-04,0812,1,VIIRS,n,2.0NRT,300.7,2.8,D
31.38157,72.6867,341.5,0.39,0.36,2019-12-04,0812,1,VIIRS,n,2.0NRT,298.6,10.4,D
31.28045,72.26055,330.2,0.38,0.36,2019-12-04,0812,1,VIIRS,n,2.0NRT,299.8,1.8,D
31.22267,72.10337,336.3,0.38,0.36,2019-12-04,0812,1,VIIRS,n,2.0NRT,301.9,3.3,D
31.37985,73.35487,331.2,0.39,0.36,2019-12-04,0812,1,VIIRS,n,2.0NRT,295.7,2.2,D
31.24629,72.46143,330.9,0.38,0.36,2019-12-04,0812,1,VIIRS,n,2.0NRT,298.5,1.8,D
31.54712,74.70528,331.4,0.42,0.38,2019-12-04,0812,1,VIIRS,n,2.0NRT,291,3.2,D
31.54771,74.70972,331.6,0.42,0.38,2019-12-04,0812,1,VIIRS,n,2.0NRT,290.8,3.2,D
31.1302,72.05582,330.9,0.38,0.36,2019-12-04,0812,1,VIIRS,n,2.0NRT,299.4,3,D
31.17093,72.32346,330.3,0.38,0.36,2019-12-04,0812,1,VIIRS,n,2.0NRT,296.7,1.6,D
31.08871,72.07265,333.6,0.38,0.36,2019-12-04,0812,1,VIIRS,n,2.0NRT,298.5,2.5,D
31.1702,72.93459,340.6,0.39,0.36,2019-12-04,0812,1,VIIRS,n,2.0NRT,298.7,4.2,D
31.03741,72.11586,330.5,0.38,0.36,2019-12-04,0812,1,VIIRS,n,2.0NRT,297.8,1.6,D
31.04351,72.15575,329.7,0.38,0.36,2019-12-04,0812,1,VIIRS,l,2.0NRT,300.3,4.4,D
31.07387,72.40057,329.5,0.38,0.36,2019-12-04,0812,1,VIIRS,n,2.0NRT,298.7,0.9,D
31.0099,72.11331,331.9,0.38,0.36,2019-12-04,0812,1,VIIRS,n,2.0NRT,298.2,4.2,D
31.12029,72.84915,326.9,0.39,0.36,2019-12-04,0812,1,VIIRS,n,2.0NRT,296.5,1.5,D
31.1341,72.96662,331,0.39,0.36,2019-12-04,0812,1,VIIRS,n,2.0NRT,296.9,1.5,D
30.97386,71.98906,331.7,0.38,0.36,2019-12-04,0812,1,VIIRS,n,2.0NRT,302.8,2.7,D
31.02203,72.30415,335.1,0.38,0.36,2019-12-04,0812,1,VIIRS,n,2.0NRT,300.6,2.6,D
30.96318,72.00774,333.9,0.38,0.36,2019-12-04,0812,1,VIIRS,n,2.0NRT,301.7,3.1,D
31.07904,72.79944,335.5,0.39,0.36,2019-12-04,0812,1,VIIRS,n,2.0NRT,299,9.6,D
31.08777,72.9053,332.1,0.39,0.36,2019-12-04,0812,1,VIIRS,n,2.0NRT,297.6,3.2,D
31.14857,73.85511,346.8,0.4,0.37,2019-12-04,0812,1,VIIRS,n,2.0NRT,298.2,14.3,D
30.85606,71.97575,335.8,0.38,0.36,2019-12-04,0812,1,VIIRS,n,2.0NRT,297.3,2.5,D
30.99858,72.99254,330.7,0.39,0.36,2019-12-04,0812,1,VIIRS,n,2.0NRT,291.1,1.3,D
31.08433,73.8501,331.1,0.4,0.37,2019-12-04,0812,1,VIIRS,n,2.0NRT,293.4,2,D
30.76515,71.78504,330.2,0.39,0.36,2019-12-04,0812,1,VIIRS,n,2.0NRT,303,1.1,D
30.91882,72.81854,331.7,0.39,0.36,2019-12-04,0812,1,VIIRS,n,2.0NRT,297.6,1.9,D
30.78192,72.02433,332.2,0.38,0.36,2019-12-04,0812,1,VIIRS,n,2.0NRT,298.8,3.3,D
31.04764,73.90833,333.7,0.4,0.37,2019-12-04,0812,1,VIIRS,n,2.0NRT,296.6,2.5,D
30.7544,71.95605,330.7,0.38,0.36,2019-12-04,0812,1,VIIRS,n,2.0NRT,298.4,2.2,D
30.7675,72.08482,328.1,0.38,0.36,2019-12-04,0812,1,VIIRS,n,2.0NRT,298.5,2.1,D
32.16752,73.04833,330.7,0.39,0.36,2019-12-04,0812,1,VIIRS,n,2.0NRT,297.2,4.8,D
30.73838,71.98403,332.3,0.38,0.36,2019-12-04,0812,1,VIIRS,n,2.0NRT,298.1,1.7,D
30.72975,71.99404,335.6,0.38,0.36,2019-12-04,0812,1,VIIRS,n,2.0NRT,300.9,5.4,D
30.72329,71.99876,335.2,0.38,0.36,2019-12-04,0812,1,VIIRS,n,2.0NRT,298.8,6.6,D
30.71139,71.94369,341.2,0.38,0.36,2019-12-04,0812,1,VIIRS,n,2.0NRT,302,5.8,D
30.69617,71.88929,334.2,0.39,0.36,2019-12-04,0812,1,VIIRS,n,2.0NRT,301.1,5.3,D
30.96444,73.86726,333.1,0.4,0.37,2019-12-04,0812,1,VIIRS,n,2.0NRT,296.8,4.9,D
31.02092,74.48164,331.8,0.41,0.37,2019-12-04,0812,1,VIIRS,n,2.0NRT,291.6,3,D
30.9591,74.05256,326.5,0.4,0.37,2019-12-04,0812,1,VIIRS,n,2.0NRT,294.1,1.7,D
30.9208,74.02526,338.2,0.4,0.37,2019-12-04,0812,1,VIIRS,n,2.0NRT,294.3,4,D
30.56745,71.71823,328.3,0.39,0.36,2019-12-04,0812,1,VIIRS,n,2.0NRT,299.3,1.7,D
30.65178,72.26344,336.7,0.38,0.36,2019-12-04,0812,1,VIIRS,n,2.0NRT,287.6,7.9,D
30.55366,71.71701,330.8,0.39,0.36,2019-12-04,0812,1,VIIRS,n,2.0NRT,297.2,2.4,D
30.63742,72.25817,342.6,0.38,0.36,2019-12-04,0812,1,VIIRS,n,2.0NRT,287.5,8.1,D
30.66553,72.46549,330.5,0.38,0.36,2019-12-04,0812,1,VIIRS,n,2.0NRT,288.8,3.3,D
30.68257,72.6917,333.1,0.38,0.36,2019-12-04,0812,1,VIIRS,n,2.0NRT,274.6,3.1,D
30.50083,71.5547,337.3,0.39,0.36,2019-12-04,0812,1,VIIRS,n,2.0NRT,299.5,2.4,D
30.62807,72.37477,339.2,0.38,0.36,2019-12-04,0812,1,VIIRS,n,2.0NRT,289.6,3.9,D
30.62599,72.38338,332.5,0.38,0.36,2019-12-04,0812,1,VIIRS,n,2.0NRT,291.6,2.6,D
30.38735,70.89348,332.8,0.4,0.37,2019-12-04,0812,1,VIIRS,n,2.0NRT,298.9,9,D
30.36329,70.8521,343.7,0.4,0.37,2019-12-04,0812,1,VIIRS,n,2.0NRT,296,4.1,D
30.6177,72.46287,328.6,0.38,0.36,2019-12-04,0812,1,VIIRS,n,2.0NRT,292.4,1.6,D
30.38408,71.105,330.1,0.39,0.36,2019-12-04,0812,1,VIIRS,n,2.0NRT,296,3.3,D
30.33734,70.88321,333.5,0.4,0.37,2019-12-04,0812,1,VIIRS,n,2.0NRT,297.1,4.9,D
30.45553,71.69977,334.2,0.39,0.36,2019-12-04,0812,1,VIIRS,n,2.0NRT,295.3,2.5,D
30.23888,70.63506,339.3,0.4,0.37,2019-12-04,0812,1,VIIRS,n,2.0NRT,288.2,9.5,D
30.25363,70.84961,330.8,0.4,0.37,2019-12-04,0812,1,VIIRS,n,2.0NRT,297.5,1.5,D
30.28248,71.02518,330.4,0.4,0.37,2019-12-04,0812,1,VIIRS,n,2.0NRT,295,1.8,D
30.21437,70.89576,332,0.4,0.37,2019-12-04,0812,1,VIIRS,n,2.0NRT,297.6,3.5,D
30.17429,70.86208,328.5,0.4,0.37,2019-12-04,0812,1,VIIRS,n,2.0NRT,297.9,1.1,D
30.36906,72.08289,330.5,0.38,0.36,2019-12-04,0812,1,VIIRS,n,2.0NRT,284.4,4,D
29.9073,70.5686,330.2,0.41,0.37,2019-12-04,0812,1,VIIRS,n,2.0NRT,288.4,2.8,D
29.96222,71.06785,339.3,0.4,0.37,2019-12-04,0812,1,VIIRS,n,2.0NRT,296.4,3.6,D
30.37289,73.90691,350.7,0.4,0.37,2019-12-04,0812,1,VIIRS,n,2.0NRT,294,18.8,D
29.92649,71.35069,332.7,0.39,0.36,2019-12-04,0812,1,VIIRS,n,2.0NRT,280,2.7,D
30.10402,73.00446,332,0.39,0.36,2019-12-04,0812,1,VIIRS,n,2.0NRT,295.8,5.1,D
29.91109,72.06946,331.6,0.39,0.36,2019-12-04,0812,1,VIIRS,n,2.0NRT,290.8,2.4,D
30.07752,73.40325,341.2,0.39,0.36,2019-12-04,0812,1,VIIRS,n,2.0NRT,294.8,25.2,D
29.80173,72.48619,345.7,0.38,0.36,2019-12-04,0812,1,VIIRS,n,2.0NRT,286.1,4.8,D
29.70228,72.08344,332.4,0.39,0.36,2019-12-04,0812,1,VIIRS,n,2.0NRT,297.1,2.4,D
29.21941,71.44286,332.3,0.39,0.36,2019-12-04,0812,1,VIIRS,n,2.0NRT,288.7,2.2,D
29.02197,70.79,331.7,0.41,0.37,2019-12-04,0812,1,VIIRS,n,2.0NRT,292.5,1.9,D
28.13221,69.77767,334.1,0.45,0.39,2019-12-04,0812,1,VIIRS,n,2.0NRT,299.5,3.3,D
28.04411,69.387,330.7,0.47,0.39,2019-12-04,0812,1,VIIRS,n,2.0NRT,299.2,2.2,D
28.02987,69.62919,334.5,0.46,0.39,2019-12-04,0812,1,VIIRS,n,2.0NRT,302.4,4.5,D
27.8017,69.11128,336.8,0.48,0.4,2019-12-04,0812,1,VIIRS,n,2.0NRT,303.7,13.4,D
27.66784,69.22597,336,0.48,0.4,2019-12-04,0812,1,VIIRS,n,2.0NRT,301.1,3.4,D
27.39506,68.55684,332.9,0.52,0.42,2019-12-04,0812,1,VIIRS,n,2.0NRT,301.7,6,D
26.75702,68.07218,344.5,0.57,0.43,2019-12-04,0812,1,VIIRS,n,2.0NRT,299.1,10.7,D
26.49712,68.3933,335.5,0.55,0.43,2019-12-04,0812,1,VIIRS,n,2.0NRT,302,11.9,D
26.46382,68.25842,334.5,0.56,0.43,2019-12-04,0812,1,VIIRS,n,2.0NRT,299.7,5.1,D
26.37524,68.09291,333.3,0.57,0.43,2019-12-04,0812,1,VIIRS,n,2.0NRT,298.5,4.6,D
26.42523,68.43829,332.8,0.55,0.43,2019-12-04,0812,1,VIIRS,n,2.0NRT,302.4,10.3,D
26.24942,68.20022,331.6,0.57,0.43,2019-12-04,0812,1,VIIRS,n,2.0NRT,296.4,7.3,D
26.00889,68.72102,335,0.54,0.42,2019-12-04,0812,1,VIIRS,n,2.0NRT,299.4,7.5,D
26.00736,68.72416,342.7,0.54,0.42,2019-12-04,0812,1,VIIRS,n,2.0NRT,299,6.6,D
25.61374,68.84268,332.7,0.54,0.42,2019-12-04,0812,1,VIIRS,n,2.0NRT,298.3,2.9,D
25.60754,69.07874,333,0.52,0.42,2019-12-04,0812,1,VIIRS,n,2.0NRT,299.4,4.2,D
25.60937,69.19491,331.2,0.52,0.41,2019-12-04,0812,1,VIIRS,n,2.0NRT,299.5,2.4,D
25.48345,69.23179,332.6,0.52,0.41,2019-12-04,0812,1,VIIRS,n,2.0NRT,300.6,4.6,D
25.37299,69.33183,331.8,0.51,0.41,2019-12-04,0812,1,VIIRS,n,2.0NRT,298.6,2.6,D
34.49812,71.88999,325.8,0.39,0.36,2019-12-04,0812,1,VIIRS,n,2.0NRT,295.2,1.7,D
33.44649,74.08189,326.1,0.42,0.38,2019-12-04,0812,1,VIIRS,l,2.0NRT,297,3.7,D
33.44705,74.08614,330.2,0.42,0.38,2019-12-04,0812,1,VIIRS,n,2.0NRT,296.3,3.7,D
33.45021,74.19157,332.6,0.42,0.38,2019-12-04,0812,1,VIIRS,n,2.0NRT,290.6,3,D
32.33769,71.23971,336.2,0.39,0.36,2019-12-04,0812,1,VIIRS,n,2.0NRT,296.6,2.3,D
32.38662,71.81933,335.1,0.38,0.36,2019-12-04,0812,1,VIIRS,n,2.0NRT,301.9,12.4,D
32.49058,73.29534,331.8,0.4,0.37,2019-12-04,0812,1,VIIRS,n,2.0NRT,300.9,5.5,D
32.43087,72.92229,332.2,0.39,0.36,2019-12-04,0812,1,VIIRS,n,2.0NRT,297.2,2.7,D
32.39547,72.86573,343.2,0.39,0.36,2019-12-04,0812,1,VIIRS,n,2.0NRT,297.3,4.3,D
32.59015,74.41117,326.4,0.42,0.38,2019-12-04,0812,1,VIIRS,n,2.0NRT,294.9,2,D
32.6033,74.51024,327.1,0.43,0.38,2019-12-04,0812,1,VIIRS,n,2.0NRT,295.8,1.8,D
32.43056,73.32312,334.5,0.4,0.37,2019-12-04,0812,1,VIIRS,n,2.0NRT,298.7,4,D
32.57983,74.57475,330.2,0.43,0.38,2019-12-04,0812,1,VIIRS,n,2.0NRT,294.4,1.9,D
32.05339,70.9932,330.1,0.39,0.36,2019-12-04,0812,1,VIIRS,n,2.0NRT,297.5,2.4,D
32.52502,74.21329,331.1,0.42,0.37,2019-12-04,0812,1,VIIRS,n,2.0NRT,294.4,3,D
32.44196,73.67704,326.9,0.4,0.37,2019-12-04,0812,1,VIIRS,n,2.0NRT,295.7,2.1,D
32.1087,71.45138,332.7,0.39,0.36,2019-12-04,0812,1,VIIRS,n,2.0NRT,301.2,1.9,D
32.40646,74.03198,328.2,0.41,0.37,2019-12-04,0812,1,VIIRS,n,2.0NRT,295.2,0.9,D
32.49852,74.80801,326.4,0.44,0.38,2019-12-04,0812,1,VIIRS,n,2.0NRT,295.1,2,D
32.19891,72.77263,336.6,0.39,0.36,2019-12-04,0812,1,VIIRS,n,2.0NRT,299,7.6,D
32.27048,73.37079,332.3,0.4,0.37,2019-12-04,0812,1,VIIRS,n,2.0NRT,296.6,2.2,D
32.26543,73.45795,341,0.4,0.37,2019-12-04,0812,1,VIIRS,n,2.0NRT,298.7,4.4,D
32.09515,72.32061,331.1,0.38,0.36,2019-12-04,0812,1,VIIRS,n,2.0NRT,298.8,2.5,D
32.44839,74.89259,329.7,0.44,0.38,2019-12-04,0812,1,VIIRS,n,2.0NRT,295.6,2.9,D
31.82891,70.74064,335.7,0.39,0.36,2019-12-04,0812,1,VIIRS,n,2.0NRT,298.1,3,D
28.94489,71.02361,334.1,0.4,0.37,2019-12-04,0812,1,VIIRS,n,2.0NRT,297.9,3.4,D
28.8653,70.57308,331.7,0.41,0.37,2019-12-04,0812,1,VIIRS,n,2.0NRT,281.8,3.8,D
28.87883,70.92677,333.2,0.41,0.37,2019-12-04,0812,1,VIIRS,n,2.0NRT,295.9,3,D
29.20803,73.16836,334.7,0.39,0.36,2019-12-04,0812,1,VIIRS,n,2.0NRT,301.4,2.7,D
28.80497,70.71549,344.6,0.41,0.37,2019-12-04,0812,1,VIIRS,n,2.0NRT,300.2,5.9,D
28.74315,70.41501,335.1,0.42,0.38,2019-12-04,0812,1,VIIRS,n,2.0NRT,292.8,2.2,D
